4,0,0,667236,PO,Polar Air Cargo Airways,CVG,LEJ
8,0,0,1153297,PO,Polar Air Cargo Airways,CVG,NRT
13,0,0,2333211,PO,Polar Air Cargo Airways,CVG,NRT
9,0,0,2083878,PO,Polar Air Cargo Airways,HKG,ANC
24,0,0,5938557,PO,Polar Air Cargo Airways,HKG,ANC
2,0,0,379586,PO,Polar Air Cargo Airways,HKG,CVG
5,0,0,740469,PO,Polar Air Cargo Airways,HNL,SYD
8,0,0,1721654,PO,Polar Air Cargo Airways,ICN,ANC
14,0,0,3574957,PO,Polar Air Cargo Airways,ICN,ANC
7,0,0,1039462,PO,Polar Air Cargo Airways,LAX,ICN
5,0,0,905236,PO,Polar Air Cargo Airways,LAX,ICN
3,0,0,426405,PO,Polar Air Cargo Airways,LAX,NRT
5,0,0,856816,PO,Polar Air Cargo Airways,LAX,PVG
1,0,0,217960,PO,Polar Air Cargo Airways,LEJ,CVG
5,0,0,999506,PO,Polar Air Cargo Airways,NGO,CVG
17,0,0,3930367,PO,Polar Air Cargo Airways,NGO,CVG
21,0,0,4865991,PO,Polar Air Cargo Airways,NRT,ANC
4,0,0,553704,PO,Polar Air Cargo Airways,ORD,ICN
10,0,0,2474235,PO,Polar Air Cargo Airways,PVG,ANC
20,0,0,5552289,PO,Polar Air Cargo Airways,PVG,ANC
56,0,0,7196182,QT,Transportes Aereos Mercantiles Panamericanos S.A,BOG,MIA
33,0,0,4260634,QT,Transportes Aereos Mercantiles Panamericanos S.A,MDE,MIA
6,0,0,487159,QT,Transportes Aereos Mercantiles Panamericanos S.A,MIA,BAQ
39,0,0,2937288,QT,Transportes Aereos Mercantiles Panamericanos S.A,MIA,BOG
6,0,0,721008,QT,Transportes Aereos Mercantiles Panamericanos S.A,MIA,CLO
17,0,0,288803,QT,Transportes Aereos Mercantiles Panamericanos S.A,MIA,MDE
22,0,0,4280639,CI,China Airlines Ltd.,ANC,KIX
68,0,0,11599718,CI,China Airlines Ltd.,ANC,TPE
17,0,0,0,CI,China Airlines Ltd.,GUM,TPE
8,0,0,24398,CI,China Airlines Ltd.,HNL,TPE
17,0,0,76116,CI,China Airlines Ltd.,JFK,TPE
23,0,0,4980089,CI,China Airlines Ltd.,KIX,ANC
14,0,0,1961201,CI,China Airlines Ltd.,LAX,KIX
60,0,0,1621853,CI,China Airlines Ltd.,LAX,TPE
7,0,0,78175,CI,China Airlines Ltd.,ONT,TPE
15,0,0,2288601,CI,China Airlines Ltd.,SEA,TPE
61,0,0,2593842,CI,China Airlines Ltd.,SFO,TPE
88,0,0,16491288,CI,China Airlines Ltd.,TPE,ANC
17,0,0,21897,CI,China Airlines Ltd.,TPE,GUM
8,0,0,96859,CI,China Airlines Ltd.,TPE,HNL
18,0,0,349488,CI,China Airlines Ltd.,TPE,JFK
7,0,0,144516,CI,China Airlines Ltd.,TPE,ONT
41,0,0,593364,CI,China Airlines Ltd.,TPE,SFO
2,0,0,397893,5Y,Atlas Air Inc.,ANC,CGO
10,0,0,2012987,5Y,Atlas Air Inc.,ANC,HGH
6,0,0,1257431,5Y,Atlas Air Inc.,ANC,HKG
15,0,0,3256458,5Y,Atlas Air Inc.,ANC,ICN
10,0,0,344791,5Y,Atlas Air Inc.,ANC,NGO
7,0,0,1314943,5Y,Atlas Air Inc.,ANC,NRT
25,0,0,5520263,5Y,Atlas Air Inc.,BOG,MIA
1,0,0,260123,5Y,Atlas Air Inc.,BOG,MIA
10,0,0,390735,5Y,Atlas Air Inc.,CHS,TAR
2,0,0,383717,5Y,Atlas Air Inc.,CTU,ANC
3,0,0,379634,5Y,Atlas Air Inc.,CVG,BAH
23,0,0,3068901,5Y,Atlas Air Inc.,CVG,LEJ
1,0,0,141682,5Y,Atlas Air Inc.,CVG,NRT
1,0,0,0,5Y,Atlas Air Inc.,FAI,NGO
4,0,0,818771,5Y,Atlas Air Inc.,FRA,JFK
1,0,0,174068,5Y,Atlas Air Inc.,GDL,HSV
8,0,0,1681922,5Y,Atlas Air Inc.,GDL,HSV
13,0,0,2654051,5Y,Atlas Air Inc.,HGH,ANC
1,0,0,210231,5Y,Atlas Air Inc.,HKG,ANC
19,0,0,5190577,5Y,Atlas Air Inc.,HKG,ANC
