30,4800,3833,11853,AA,American Airlines Inc.,MIA,STI
26,5564,3833,13486,UA,United Air Lines Inc.,EWR,GVA
27,4050,3835,102749,LR,Lacsa,SAL,JFK
26,4524,3835,23119,AA,American Airlines Inc.,PUJ,JFK
29,4147,3836,0,WN,Southwest Airlines Co.,BWI,MBJ
27,4320,3837,0,AA,American Airlines Inc.,ANU,JFK
30,4800,3837,4758,AA,American Airlines Inc.,MIA,CLO
28,4200,3838,549,AA,American Airlines Inc.,CLT,NAS
61,4633,3838,0,CP,Compass Airlines,SEA,YYC
28,5974,3838,1001002,NH,All Nippon Airways Co.,JFK,NRT
29,4640,3839,0,B6,JetBlue Airways,JFK,PUJ
31,4650,3842,4600,AV,Aerovias Nacl De Colombia,CTG,MIA
18,4338,3843,85653,SU,Aeroflot Russian Airlines,MIA,SVO
28,5711,3845,394477,AA,American Airlines Inc.,CDG,JFK
61,4636,3846,0,KV,Sky Regional Airlines Inc.,YYZ,MSY
31,4433,3847,0,WN,Southwest Airlines Co.,FLL,SJO
31,5301,3847,4187,AA,American Airlines Inc.,MIA,BSB
36,5760,3848,78,AA,American Airlines Inc.,DFW,CZM
14,4171,3849,408962,AC,Air Canada,LAX,YYZ
43,7740,7063,0,DL,Delta Air Lines Inc.,PUJ,MSP
31,11346,7063,1032313,UA,United Air Lines Inc.,NRT,SFO
31,8742,7065,14527,RV,Air Canada rouge LP,YVR,LAS
31,8601,7088,971298,KE,Korean Air Lines Co. Ltd.,ICN,ORD
22,7568,7089,541268,DY,Norwegian Air Shuttle ASA,LGW,JFK
61,7808,7090,190,AA,American Airlines Inc.,YVR,PHX
31,8339,7091,249081,UA,United Air Lines Inc.,ORD,PVG
26,7607,7093,0,DL,Delta Air Lines Inc.,CUN,ATL
53,8480,7096,2697,AM,Aeromexico,MEX,MCO
31,10974,7100,922544,QR,Qatar Airways (Q.C.S.C),IAD,DOH
43,7739,7106,0,DL,Delta Air Lines Inc.,MSP,PUJ
32,9024,7107,10223,RV,Air Canada rouge LP,MCO,YUL
